scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
12	32	84.38	85.62	Oh, this is just terrible.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	33	85.62	86.7	This is just terrible.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	34	87.02	88.06	And I can't stop it.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	35	88.3	89.46	I don't own Ross.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	36	89.46	92.82	You know, And Jill, she should be able to do whatever it is that she wants to do.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	37	92.82	93.18	And.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	38	93.26	94.06	Oh, my God.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	39	94.06	95.98	I can't believe Ross is marrying my little sister.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	40	95.98	96.62	This is just.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
12	41	97.18	97.9	Oh, my God.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
12	42	97.9	100.46	This is just the worst thing that could have ever happened to me.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_no_face	Same speaker appears on both sides within the same scene.				partial	char_tracker_stage05		absent			medium	speaker_no_face
13	76	180.01	180.57	Yeah.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Woman | A Male Customer | Jill | Rachel	Jill	Jill	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Yeah.	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
13	86	197.1	198.18	Oh, no, no, no, no.	Rachel	medium	scene_context_inference	0.66	dialogue	True	False	Joey | Woman | A Male Customer | Jill | Rachel	Rachel	Jill	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; longer line defaulted to previous speaker in same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
13	87	198.18	198.7	He's just.	Jill	low	scene_context_inference	0.58	dialogue	True	False	Joey | Woman | A Male Customer | Jill | Rachel	Rachel	Jill	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
13	121	259.58	267.74	Jill Taylor.	Rachel	medium	scene_context_inference	0.68	dialogue	True	False	Joey | Woman | A Male Customer | Jill | Rachel	Rachel		True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				partial	char_tracker_stage05		absent			medium	speaker_no_face
14	122	270.54	271.7	Oh, what is it, honey?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica		Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh what is it honey, you need some tea? Some soup? (He gets up from the couch and goes into the bedroom to find Monica, still in the robe, lying seductively on the bed. Or at least she’s trying too and as he enters the room, she takes the robe off on of her legs.) Oh-ohhhh!	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	123	271.7	272.86	You need some tea?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	you need some tea some soup oh ohhhh	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	124	272.86	273.82	Some Soup?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	some soup oh ohhhh	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	127	285.47	288.75	Oh, geez, honey, I thought you were asleep.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Monica	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh Jeez honey, I thought, I thought you were asleep.	Chandler	Chandler	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	130	300.83	302.31	Oh, no, no, no, honey.	Chandler	high	scene_context_bridge	0.88	dialogue	True	False	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
14	131	302.31	303.31	You know what's sexy?	Chandler	high	scene_context_bridge	0.88	dialogue	True	False	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
14	132	303.31	303.87	Layers.	Chandler	high	scene_context_bridge	0.88	dialogue	True	False	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
14	133	304.91	306.43	Layers are sexy.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	i was asleep oh no no no honey y'know what's sexy layers layers are sexy	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	134	306.43	308.19	And blankets are sexy.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	i was asleep oh no no no honey y'know what's sexy layers layers are sexy and blankets are sexy	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	135	308.19	310.35	And, oh, hot water bottles are sexy.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I was asleep. (She takes off her robe and starts to shiver) Oh no! No-no honey! Y’know what’s sexy? Layers. Layers are sexy. And blankets are sexy. And oh! Hot water bottles are sexy.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	136	310.35	311.59	Come on, get into bed.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Come on, get into bed	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
14	137	311.59	313.15	I want to prove to you that I'm not sick.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Monica	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I want to prove to you that I'm not sick	Monica	Monica	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
14	142	328.67	329.31	No, not.	Monica	medium	short_turn_alternation	0.7	dialogue	True	False	Chandler | Monica	Chandler	Monica	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|monica	present			medium	
14	148	338.43	338.99	Oh, no.	Monica	medium	short_turn_alternation	0.7	dialogue	True	False	Chandler | Monica	Chandler	Monica	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|monica	present			medium	
15	156	365.96	366.6	Damn it.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Gunther | Ross | Rachel	Gunther	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Damnit! (Storms off.)	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
15	157	369.4	370.52	Rachel.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Joey | Gunther | Ross | Rachel	Joey	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Rach	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
15	158	371.23	371.55	Hi.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Joey | Gunther | Ross | Rachel	Ross	Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	(entering) Rach? Hi!	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
15	165	387.15	387.55	Never.	Rachel	medium	short_turn_alternation	0.7	dialogue	True	False	Joey | Gunther | Ross | Rachel	Ross	Rachel	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	rachel|ross	present			medium	
15	169	394.75	400.19	Never I have to say, you are a much bigger person than I am.	Rachel	medium	scene_context_inference	0.66	dialogue	True	False	Joey | Gunther | Ross | Rachel	Rachel	Ross	True	two_sided_context_ambiguous	No direct transcript match; longer line defaulted to previous speaker in same scene.				present	char_tracker_stage05	rachel|ross	present			medium	
16	183	437.86	438.38	Odd.	Monica	medium	short_turn_alternation	0.7	dialogue	True	False	Monica | Chandler	Chandler	Monica	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|monica	present			medium	
16	186	443.06	443.42	Fine.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler	Chandler	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Fine, I’ll rub it on myself.	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
16	187	443.42	444.26	I'll just rub it.	Monica	medium	scene_context_inference	0.68	dialogue	True	False	Monica | Chandler	Monica		True	medium_confidence_context_fill | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
17	203	513.38	513.94	Okay.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Monica	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Okay! (Runs into the bedroom.)	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
17	205	522.18	522.66	Hi.	Monica	medium	scene_context_inference	0.68	dialogue	True	False	Chandler | Monica	Monica		True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
18	217	551.67	552.39	Hi, Jill.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Jill | Rachel | Ross	Jill	Jill	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(entering) Hi Jill!	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
18	225	573.69	574.41	Okay?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Jill | Rachel | Ross	Rachel	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	okay umm	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
18	226	576.09	577.29	So, well, I'll.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Jill | Rachel | Ross	Ross		True	speaker_no_face	Speaker agrees with available community-transcript mapping.	okay so well i'll umm	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
21	229	603.19	603.99	Someone there?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(calling from the bathroom) Is someone there?	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
21	230	605.59	606.87	Oh, yeah, it's me.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Monica	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh yes, it’s me! Sorry!	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
21	231	607.43	607.99	Sorry.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Rachel	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Sorry	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
21	232	608.87	609.91	What are you doing here?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(calling from the bathroom) What are you doing here?	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
21	236	617.43	618.39	What are you guys doing?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Rachel	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	What are you guys doing	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
21	237	620.39	622.63	We got some Vapor Rub in some places.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Rachel		True	speaker_no_face	Speaker agrees with available community-transcript mapping.	We got some Vap-O-Rub in some places.	Chandler	Chandler	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
22	239	631.53	638.33	Oh, is that your sister?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Monica | Chandler	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(entering with Chandler) Who? (She looks out the window at Ross’s apartment) Is that your sister?	Monica	Monica	partial	char_tracker_stage05		absent	0.125		medium	speaker_no_face
26	255	699.4	700.68	I don't feel good.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica		Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(stuffed up) I don't feel good.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
26	258	715.65	716.05	Or.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Or some nothing	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
26	259	717.81	718.37	Or some.	Chandler	medium	scene_context_inference	0.68	dialogue	True	False	Chandler | Monica	Chandler	Chandler	True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
26	260	718.37	718.85	Nothing.	Chandler	medium	scene_context_inference	0.68	dialogue	True	False	Chandler | Monica	Chandler	Chandler	True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
26	261	720.37	721.45	There's nothing in here.	Chandler	medium	scene_context_inference	0.68	dialogue	True	False	Chandler | Monica	Chandler	Chandler	True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	chandler|monica	present			medium	
26	262	721.45	722.37	Who took our food?	Chandler	medium	scene_context_inference	0.68	dialogue	True	False	Chandler | Monica	Chandler		True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	chandler	present			medium	
