scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
16	15	36.16	36.84	Just wait, please.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Joey	Monica	False		Speaker agrees with available community-transcript mapping.	Okay, just wait, please	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	1.0		high	
16	16	36.84	38.0	I promise we'll come up with something.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Monica	Monica	False		Speaker agrees with available community-transcript mapping.	Okay, just wait, please. I promise we'll come up with something. Just give us a little more time.	Monica	Monica	present	char_tracker_stage05	chandler|monica	present	1.0		high	
16	17	38.0	39.36	Just give us a little more time.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	Just give us a little more time	Monica	Monica	present	char_tracker_stage05	chandler|joey|monica	present	1.0		high	
16	18	40.64	41.28	All right.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	All right	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
16	19	41.44	44.56	Hey, but it better make me look really, really good.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	All right. Hey, but it better make me look really, really good. (Starts for his room.) Oh, and another thing, the video camera? Nice!!	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
16	20	46.32	47.6	Oh, and another thing.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh, and another thing, the video camera	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
16	21	48.16	49.36	The video camera.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Monica | Chandler	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	the video camera	Joey	Joey	present	char_tracker_stage05	joey	present	0.5		high	
16	22	50.0	50.48	Nice.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | Monica | Chandler	Joey		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	joey	present			medium	
17	23	58.16	61.97	Um, Ross, may I have a word with you?	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross		Ross	False		Speaker agrees with available community-transcript mapping.	Umm, Ross. May I have a word with you?	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	24	61.97	63.29	Oh, of course, Donald.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	Yeah, of course, Donald.	Ross	Ross	present	char_tracker_stage05	ross	present	0.6667		high	
17	25	64.33	68.57	We've been getting reports of some very angry behavior on your part.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	We've been getting reports of some very angry behavior on your part.	Dr. Leedbetter	Dr. Leedbetter	partial	char_tracker_stage05		unobserved			high	
17	26	68.81	69.21	What?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	What?!	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	27	69.37	72.25	Threatening letters, refusal to meet deadlines.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	Threatening letters, refusal to meet deadlines, apparently people now call you mental.	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	28	73.29	76.17	Apparently people now call you mental.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	apparently people now call you mental	Dr. Leedbetter	Dr. Leedbetter	partial	char_tracker_stage05		unobserved			high	
17	29	77.69	82.65	Yeah, we want you to speak to a psychiatrist.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	We want you to speak to a psychiatrist.	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	30	83.53	84.89	Oh, no, I.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	oh no you	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	31	85.71	86.35	You don't understand.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	Oh no, you-you don't understand	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	32	86.59	88.19	Ugh, this is so silly.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	Ugh, this is so silly	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	33	89.23	91.55	This is all just because of a sandwich.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	Oh no, you-you don't understand. Ugh, this is so silly. Umm, this is all because of a sandwich.	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	34	92.99	93.91	A sandwich?	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	(laughs) A sandwich?	Dr. Leedbetter	Dr. Leedbetter	absent	char_tracker_stage05		unobserved			high	
17	35	93.91	94.35	Yeah.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	Yeah	Ross	Ross	present	char_tracker_stage05	ross	present	0.5		high	
17	36	94.59	99.15	You see, my sister makes these amazing turkey sandwiches.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	You see my-my sister makes these amazing turkey sandwiches	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	37	99.47	104.43	Her secret is she puts an extra slice of gravy soaked bread in the middle.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	Yeah. You see my-my sister makes these amazing turkey sandwiches. Her secret is, she puts a, an extra slice of gravy soaked bread in the middle; I call it the Moist Maker. Anyway, I-I put my sandwich in the fridge over here…	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	38	104.67	106.43	I call it the moist maker.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	I call it the Moist Maker	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	39	107.55	110.43	Anyway, I put my sandwich in the fridge over here.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	Anyway, I-I put my sandwich in the fridge over here	Ross	Ross	present	char_tracker_stage05	ross	present	0.5		high	
17	40	111.39	112.27	Oh, you know what?	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	(laughs) Oh, you know what?	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	41	113.31	116.27	I'm sorry, I believe I ate that.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	I-I'm sorry. I, I-I-I believe I ate that.	Dr. Leedbetter	Dr. Leedbetter	absent	char_tracker_stage05		unobserved			high	
17	42	120.91	122.11	You ate my sandwich?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	You ate my sandwich?	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	43	123.07	124.19	It was a simple mistake.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	It was a simple mistake	Dr. Leedbetter	Dr. Leedbetter	absent	char_tracker_stage05		unobserved			high	
17	44	124.19	125.27	It could happen to anyone.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	It was a simple mistake. It could happen to anyone.	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	45	125.27	126.35	Oh, really?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	Oh-oh really	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	46	128.91	133.87	Did you confuse it with your own turkey sandwich with a moist maker?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	(getting upset) Oh-oh really? Did you confuse it with your own turkey sandwich with a Moist Maker?	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	47	135.31	135.71	No.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	No.	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	48	136.03	141.4	Do you perhaps remember seeing a note on top of it?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	Do you perhaps seeing a note on top of it?	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	49	141.72	149.88	There may have been a joke or limerick of some kind that said it was my sandwich.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	There may have been a-a joke or a limerick of some kind.	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	50	150.92	152.04	Now calm down.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	now now calm down	Dr. Leedbetter	Dr. Leedbetter	partial	char_tracker_stage05		unobserved			high	
17	51	152.76	153.8	Come look in my office.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	now now calm down come look in my office	Dr. Leedbetter	Dr. Leedbetter	absent	char_tracker_stage05		unobserved			high	
17	52	154.04	155.64	Some of it may still be in the trash.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	Now-now calm down. Come look in my office, some of it my still be in the trash.	Dr. Leedbetter	Dr. Leedbetter	absent	char_tracker_stage05		unobserved			high	
17	53	158.28	158.68	What?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	(jumping to his feet in anger) What?	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	54	160.12	161.32	Well, it was quite large.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Dr. Leedbetter	False		Speaker agrees with available community-transcript mapping.	Well, it was quite large	Dr. Leedbetter	Dr. Leedbetter	absent	char_tracker_stage05		unobserved			high	
17	55	162.2	163.56	I had to throw most of it away.	Dr. Leedbetter	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	Well, it was quite large. I-I-I-I-I had to throw most of it away.	Dr. Leedbetter	Dr. Leedbetter	present	char_tracker_stage05	ross	unobserved			high	
17	56	164.08	164.32	You.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Dr. Leedbetter	Ross	False		Speaker agrees with available community-transcript mapping.	you	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	57	164.32	164.72	You.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	you you	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	58	164.88	165.28	You.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross	Ross	False		Speaker agrees with available community-transcript mapping.	you you you	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
17	59	165.36	168.08	You threw my sandwich away?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Dr. Leedbetter | Ross	Ross		False		Speaker agrees with available community-transcript mapping.	You-you-you-you (trying to remain in control) threw my sandwich away!	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
18	60	169.44	171.12	My sandwich.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross			True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(losing control, we hear him shout outside) MY SANDWICH?!!!	Ross	Ross	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
19	61	171.76	173.68	My sandwich.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross			True	speaker_no_face	Speaker agrees with available community-transcript mapping.	MY SANDWICH!!!!!! (Ross's scream scares a flight of pigeons away.)	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
20	62	176.0	176.4	Hi.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher		Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hi!	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
20	63	176.4	176.88	Hi.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hi!	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
20	64	177.36	178.8	So, what's this book about?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	(sitting down) So umm, what's this book about?	Rachel	Rachel	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
20	65	178.96	180.319	You didn't read this one either?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	You didn't read this one either?!	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
20	66	180.4	184.08	Well, I was gonna, but I accidentally read something else.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Phoebe	False		Speaker agrees with available community-transcript mapping.	Well, I was gonna, but I accidentally read something else.	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
20	67	184.24	184.64	What?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	What?	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	68	185.28	185.92	Vogue.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Rachel	False		Speaker agrees with available community-transcript mapping.	Vogue	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	69	187.92	189.84	Okay, so tell me about this Jane Eyre woman.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Phoebe	False		Speaker agrees with available community-transcript mapping.	Vogue! Hey, so tell me about this Jane Eyre woman.	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	70	190.3	191.66	No, you should have read it yourself.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	No! You should've read it yourself!	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	71	191.82	192.98	Oh, come on, Phoebe.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Rachel	False		Speaker agrees with available community-transcript mapping.	Come on Phoebe	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	72	192.98	194.46	Don't be such a goody goody.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Phoebe	False		Speaker agrees with available community-transcript mapping.	Come on Phoebe! Don’t be such a goodie-goodie!	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	73	195.82	196.38	Fine.	Phoebe	medium	visual_disambiguation	0.74	dialogue	True	False	Rachel | Phoebe | The Teacher	Rachel	Phoebe	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	phoebe	present			medium	
20	74	197.9	198.46	Okay.	Phoebe	high	scene_context_bridge	0.88	dialogue	True	False	Rachel | Phoebe | The Teacher	Phoebe	Phoebe	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	phoebe	present			high	
20	75	198.54	199.1	All right.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Phoebe	False		Speaker agrees with available community-transcript mapping.	fine okay all right she's a cyborg	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
20	76	199.18	200.22	So Jane Eyre.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Phoebe	False		Speaker agrees with available community-transcript mapping.	fine okay all right so jane eyre she's a cyborg	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
20	77	200.7	203.38	First of all, you'd think she's a woman, but she's not.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Phoebe	False		Speaker agrees with available community-transcript mapping.	Fine! Okay, all right, so Jane Eyre, first of all, you'd think she's a woman, but she's not. She's a cyborg.	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
20	78	203.38	204.46	She's a cyborg.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Rachel	False		Speaker agrees with available community-transcript mapping.	She's a cyborg	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	79	207.34	208.3	A cyborg?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Rachel	False		Speaker agrees with available community-transcript mapping.	A cyborg	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
20	80	208.3	209.58	Isn't that like a robot?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	Phoebe	False		Speaker agrees with available community-transcript mapping.	A cyborg?! Isn't that like a robot?!	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	81	210.78	213.42	Yeah, this book was light years ahead of its time.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Rachel	The Teacher	False		Speaker agrees with available community-transcript mapping.	Yeah, this book was light years ahead of its time.	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
20	82	215.82	216.78	Sorry I'm late.	The Teacher	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	The Teacher	False		Speaker agrees with available community-transcript mapping.	Sorry I'm late	The Teacher	The Teacher	present	char_tracker_stage05	rachel	unobserved			high	
20	83	217.16	217.96	All right, let's get started.	The Teacher	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	The Teacher	The Teacher	False		Speaker agrees with available community-transcript mapping.	Let's get started	The Teacher	The Teacher	absent	char_tracker_stage05		unobserved			high	
20	84	218.44	220.92	So what did everybody think of Jane Eyre?	The Teacher	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	The Teacher	Phoebe	False		Speaker agrees with available community-transcript mapping.	(entering) Sorry I'm late. Let's get started. So, what did everybody think about Jane Eyre?	The Teacher	The Teacher	absent	char_tracker_stage05		unobserved			high	
20	85	221.88	226.44	Rachel and I were just discussing it and she actually had some very interesting insights.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	The Teacher	The Teacher	False		Speaker agrees with available community-transcript mapping.	Umm, Rachel and I were just discussing it and she had some very interesting insights.	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
20	86	228.12	229.32	Well, go ahead, Rachel.	The Teacher	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	Phoebe	Rachel	False		Speaker agrees with available community-transcript mapping.	Well, go ahead Rachel.	The Teacher	The Teacher	present	char_tracker_stage05	rachel	unobserved			high	
20	87	231.0	231.88	Thank you, Phoebe.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | The Teacher	The Teacher	Rachel	False		Speaker agrees with available community-transcript mapping.	Uh, thank you Phoebe	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
