scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
61	124	308.09	309.05	Everything's under control.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Mrs. Geller | Mr. Waltham | Mr. Geller | Emily | Ross	Ross	Mr. Waltham	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Nothing, nothing. Everything's under control.	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
61	150	355.87	367.12	We're going to it.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Mrs. Geller | Mr. Waltham | Mr. Geller | Emily | Ross	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	you know what we're going to have	Ross	Ross	partial	char_tracker_stage05		absent	0.1538		medium	speaker_no_face
61	151	394.09	394.81	Thank God.	Ross	medium	scene_context_inference	0.68	dialogue	True	False	Mrs. Geller | Mr. Waltham | Mr. Geller | Emily | Ross	Ross		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	ross	present			medium	
62	152	395.21	399.25	Rachel, you're here.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel		Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	You're here	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.2		low	speaker_offscreen
62	153	399.25	400.33	I can't believe it.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel	Ross	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	My God. Rachel! (He walks towards her, grasps her hands and kisses her on the cheek.) You're here. I can't believe it. (She giggles.) What happen? Why are you here?	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
62	158	417.94	449.69	It's.	Rachel	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Rachel	Rachel		True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				partial	char_tracker_stage05		absent			medium	speaker_no_face
63	172	475.72	476.24	That's it?	Phoebe	low	scene_context_inference	0.58	dialogue	True	False	Mrs. Waltham | Phoebe | Joey	Joey	Phoebe	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				present	char_tracker_stage05	joey|phoebe	present			low	low_speaker_confidence
63	174	478.11	478.51	No.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Mrs. Waltham | Phoebe | Joey	Phoebe	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	No.	Joey	Joey	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
63	184	511.32	512.2	I better go.	Phoebe	low	scene_context_inference	0.58	dialogue	True	False	Mrs. Waltham | Phoebe | Joey	Joey	Phoebe	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				present	char_tracker_stage05	joey|phoebe	present			low	low_speaker_confidence
64	188	522.36	524.68	What we did last night was stupid.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica		Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	What we did last night was....	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
64	189	526.28	528.04	Totally crazy stupid.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Totally crazy stupid. (He nods his head at the people seated.)	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
64	191	531.58	533.1	I'm coming over tonight though, right?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Monica	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I'm coming over tonight though, right?	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
65	203	595.42	596.22	Our Ross.	Minister	medium	short_turn_alternation	0.7	dialogue	True	False	Minister | Emily | Ross	Emily	Minister	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	rachel|ross	unobserved			medium	
65	205	599.58	600.02	Ay.	Ross	medium	short_turn_alternation	0.7	dialogue	True	False	Minister | Emily | Ross	Minister	Ross	True	short_utterance_between_two_speakers | speaker_offscreen	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	rachel	absent			low	speaker_offscreen
65	206	600.02	600.54	Ross.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Minister | Emily | Ross	Ross	Minister	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I Ross...	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
66	212	669.38	669.78	Mother.	Minister	medium	scene_context_inference	0.68	dialogue	True	False	Minister	Minister	Minister	True	scene_end_short_utterance	Filled from previous same-scene context.				absent	char_tracker_stage05		unobserved			medium	
66	213	669.78	670.06	Mother.	Minister	medium	scene_context_inference	0.68	dialogue	True	False	Minister	Minister	Minister	True	scene_end_short_utterance	Filled from previous same-scene context.				absent	char_tracker_stage05		unobserved			medium	
66	214	670.06	670.38	Peter.	Minister	medium	scene_context_inference	0.68	dialogue	True	False	Minister	Minister		True	scene_end_short_utterance	Filled from previous same-scene context.				absent	char_tracker_stage05		unobserved			medium	
67	217	671.38	673.46	Oh, the band's ready.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Crew man | Ross | Monica | Chandler | Joey	Crew man	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh-oh, the band's ready	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
67	218	673.62	676.42	Well, we gotta do what the band says.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Crew man | Ross | Monica | Chandler | Joey	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(sarcastic) Oh! Oh-oh, the band's ready! Well, I-I-we gotta do what the band says-I don't care about the stupid band!!	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
67	219	676.66	678.5	I don't care about the stupid band.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Crew man | Ross | Monica | Chandler | Joey	Ross	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	oh oh oh the band's ready i don't care about the stupid band	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
67	220	683.14	684.02	Well, it's getting late.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Crew man | Ross | Monica | Chandler | Joey	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Well, it's getting late.	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
67	221	684.02	684.58	Here we go.	Ross	low	scene_context_inference	0.58	dialogue	True	False	Crew man | Ross | Monica | Chandler | Joey	Monica	Ross	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; weak local context only.				absent	char_tracker_stage05		absent			low	speaker_no_face
67	222	685.22	689.3	Actually, you guys would mind staying here with me for a while.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Crew man | Ross | Monica | Chandler | Joey	Ross	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Actually, do you guys mind staying here for a while?	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
67	227	718.55	718.79	Sa.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Crew man | Ross | Monica | Chandler | Joey	Joey		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	chandler|joey	present			medium	
