scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
45	129	305.21	305.97	I was there.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I was there	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
45	133	317.25	317.65	Really.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler	Chandler	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Really?!	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
46	138	342.11	343.55	Hey, where's the other guy?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | The Woman Dealer		The Woman Dealer	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(entering) Uhh, hey. Where's the other guy?	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
46	143	352.19	352.75	Okay.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | The Woman Dealer	The Woman Dealer	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
46	146	362.52	362.92	Right.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | The Woman Dealer	The Woman Dealer	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Right! Okay. (Heads for the bathroom.)	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
46	147	362.92	363.56	Okay.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | The Woman Dealer	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
46	148	368.68	369.639	Yes, hello.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey	Joey	True	scene_end_short_utterance | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	ross	absent			low	speaker_offscreen
46	149	369.64	370.6	I have a question.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey	Joey	True	medium_confidence_context_fill | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	ross	absent			low	speaker_offscreen
46	150	371.88	375.32	I used your pen to draw on my friend's face.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey	Joey	True	medium_confidence_context_fill | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	ross	absent			low	speaker_offscreen
46	151	376.92	378.52	A beard and a mustache.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey	Joey	True	medium_confidence_context_fill | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	ross	absent			low	speaker_offscreen
46	152	382.05	382.53	Thank you.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey	Joey	True	scene_end_short_utterance | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	rachel|ross	absent			low	speaker_offscreen
46	153	385.09	386.93	No, she didn't think so.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey	Joey	True	medium_confidence_context_fill | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	ross	absent			low	speaker_offscreen
46	154	387.41	388.61	I know, it's like.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Joey | The Woman Dealer	Joey		True	medium_confidence_context_fill | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	ross	absent			low	speaker_offscreen
47	186	452.97	453.61	Come on.	Ross	high	scene_context_bridge	0.88	dialogue	True	False	Ross | Rachel	Ross	Ross	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
47	187	458.81	459.45	Okay.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel	Ross		True	speaker_no_face	Speaker agrees with available community-transcript mapping.	okay	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
49	189	463.93	464.57	Okay.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel	Ross	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	okay i need a	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
49	190	464.65	465.45	I need a drink.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel	Rachel	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay, I need a, I need a drink! (Makes a beeline for the mini-bar.)	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
49	191	465.94	469.06	Well, hey, you know, they really overcharge you for that stuff.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel	Rachel	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	oh hey y'know they they really overcharge you for that stuff that is one big drink	Ross	Ross	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
49	194	481.78	482.98	Macadamia nut.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Ross | Rachel	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(she's finished reliving the fridge of its entire alcohol content.) Macadamia nut?	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
50	203	512.67	513.71	Hey, peeps.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Chandler | Monica | P.A. Announcer	Phoebe	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	(arm-in-arm with Monica) Hey Pheebs!	Chandler	Chandler	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
50	211	531.21	532.05	Bye, Chandler.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Chandler | Monica | P.A. Announcer	Phoebe	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I know. Use it. (Monica and Chandler walk off.) Bye, Chandler. Bye Mon.  (goes and sits back down at the slot machine. As the lurker walks away, Phoebe kisses her quarter and makes sure no one sees her doing so. She puts it in the slot machine and pulls the handle.)	Phoebe	Phoebe	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
50	212	532.05	532.57	Bye, Mon.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Chandler | Monica | P.A. Announcer	Phoebe	P.A. Announcer	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Bye Mon	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
50	215	551.15	551.35	Hello?	P.A. Announcer	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe | Chandler | Monica | P.A. Announcer	P.A. Announcer	P.A. Announcer	True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	unobserved			medium	
50	216	551.35	552.27	Chandler and Mon?	P.A. Announcer	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe | Chandler | Monica | P.A. Announcer	P.A. Announcer	P.A. Announcer	True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	unobserved			medium	
50	217	553.39	553.95	Hello?	P.A. Announcer	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe | Chandler | Monica | P.A. Announcer	P.A. Announcer	P.A. Announcer	True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	unobserved			medium	
50	218	557.87	561.55	Oh, you dirty lurker.	P.A. Announcer	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe | Chandler | Monica | P.A. Announcer	P.A. Announcer	P.A. Announcer	True	medium_confidence_context_fill	Filled from previous same-scene context.				absent	char_tracker_stage05		unobserved			medium	
50	219	563.39	563.99	I'm sorry.	P.A. Announcer	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe | Chandler | Monica | P.A. Announcer	P.A. Announcer		True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	unobserved			medium	
51	221	565.07	565.469	Greg?	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe	Phoebe	True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	present			medium	
51	222	565.469	565.909	Yeah.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe	Phoebe	True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	present			medium	
51	223	565.909	566.91	Dirty lurker.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	present			medium	
52	224	570.59	574.27	Oh, yeah, that's right.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Joey's Hand Twin | Rachel		Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh-oh-oh, yeah	Joey	Joey	partial	char_tracker_stage05		absent	0.4		medium	speaker_no_face
52	246	636.34	638.02	But you haven't even heard the chorus.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Joey's Hand Twin | Rachel	Joey's Hand Twin	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(following him) But you haven't even heard the chorus!	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
53	256	658.0	658.4	13.	Rachel	medium	short_turn_alternation	0.7	dialogue	True	False	Rachel | Ross	Ross	Rachel	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	rachel|ross	present			medium	
53	261	668.48	671.04	You win $10, I bet 20.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross	Ross		True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I bet 20.	Rachel	Rachel	present	char_tracker_stage05	ross	absent	0.3333		low	speaker_offscreen
