scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
9	195	511.81	512.29	Hi.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Chandler	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	(entering) Hi!	Monica	Monica	present	char_tracker_stage05	chandler	absent	0.0		low	speaker_offscreen
9	198	515.41	516.97	He's so amazing.	Monica	low	scene_context_inference	0.58	dialogue	True	False	Chandler | Monica | Phoebe | Joey	Phoebe	Monica	True	two_sided_context_ambiguous | speaker_offscreen	No direct transcript match; weak local context only.				present	char_tracker_stage05	joey	absent			low	speaker_offscreen
9	205	533.45	535.73	A Miss Crystal Chandelier.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Chandler	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Okay, we have our stripper. A miss Crystal Chandelier.	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
9	212	557.43	558.19	To yourself.	Chandler	medium	short_turn_alternation	0.7	dialogue	True	False	Chandler | Monica | Phoebe | Joey	Joey	Chandler	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|joey|phoebe	present			medium	
9	217	565.71	566.07	Thief.	Phoebe	medium	short_turn_alternation	0.7	dialogue	True	False	Chandler | Monica | Phoebe | Joey	Monica	Phoebe	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	joey|monica|phoebe	present			medium	
9	220	567.55	568.87	I'm so glad you guys like it.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Monica	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Oh, I'm so glad you guys like it	Monica	Monica	present	char_tracker_stage05	joey|phoebe	absent	0.0		low	speaker_offscreen
9	221	568.87	569.23	Yay.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Monica	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Yay	Monica	Monica	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
9	222	569.23	570.07	All right, I gotta go to work.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Monica	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Oh, I'm so glad you guys like it. Yay! All right I gotta go to work. (tries to take the poem)	Monica	Monica	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
9	224	573.07	574.59	All right, well, just give it back when you're through.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Joey	Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	All right, just give it back to me when you're done. See you guys.	Monica	Monica	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
9	225	574.75	575.71	Okay, see you guys.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Monica	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	See you guys	Monica	Monica	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
9	226	575.71	575.95	Bye.	Chandler	medium	short_turn_alternation	0.7	dialogue	True	False	Chandler | Monica | Phoebe | Joey	Monica	Chandler	True	short_utterance_between_two_speakers | speaker_no_face	Short utterance inferred from local turn alternation.				absent	char_tracker_stage05		absent			medium	speaker_no_face
9	227	575.95	576.27	Bye.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	bye	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
9	228	576.67	577.15	Bye.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica | Phoebe | Joey	Chandler	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Bye-bye.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
10	232	580.8	581.0	What?	Chandler	medium	short_turn_alternation	0.7	dialogue	True	False	Phoebe | Chandler | Joey | Mark	Phoebe	Chandler	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|joey|phoebe	present			medium	
10	234	582.88	585.04	He was with her when he wrote this poem.	Chandler	medium	scene_context_inference	0.66	dialogue	True	False	Phoebe | Chandler | Joey | Mark	Chandler	Phoebe	True	two_sided_context_ambiguous	No direct transcript match; longer line defaulted to previous speaker in same scene.				present	char_tracker_stage05	chandler|joey|phoebe	present			medium	
10	240	594.88	595.44	Vase.	Chandler	medium	short_turn_alternation	0.7	dialogue	True	False	Phoebe | Chandler | Joey | Mark	Phoebe	Chandler	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	chandler|joey|phoebe	present			medium	
10	250	611.37	612.73	What do you think this poem means?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Chandler | Joey | Mark	Chandler	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Joey, what do you think this poem means?	Chandler	Chandler	present	char_tracker_stage05	joey|phoebe	absent	0.0		low	speaker_offscreen
11	258	640.67	642.59	Uh, it's from Ross.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Mark | Rachel | Ross | Man | Quartet | The Bass Barber	Mark	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	it's from ross	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
11	259	642.59	643.39	It's a Love Bug.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Mark | Rachel | Ross | Man | Quartet | The Bass Barber	Ross	Mark	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	It's from Ross, it's a love bug.	Ross	Ross	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
11	268	657.23	657.75	Yes.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Mark | Rachel | Ross | Man | Quartet | The Bass Barber	Man	Quartet	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Yes.	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
11	269	660.14	661.1	1, 2, 3.	Quartet	low	scene_context_inference	0.58	dialogue	True	False	Mark | Rachel | Ross | Man | Quartet | The Bass Barber	Rachel	Quartet	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
12	276	676.3	676.86	Ross.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel		Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	All right Ross!! I get it!!	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
12	277	677.5	677.98	Ross.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh, please, Ross it was so obvious! It was like you were marking your territory. I mean you might have well have just come in and peed all around my desk!	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
12	278	684.32	691.07	Sam.	Rachel	medium	scene_context_inference	0.68	dialogue	True	False	Rachel	Rachel		True	scene_end_short_utterance	Filled from previous same-scene context.				unknown	char_tracker_stage05		unknown		sentence_outside_visual_data_range	medium	visual_presence_unknown
