scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
41	20	53.21	54.97	God, I'm just a horrible person.	Rachel	God I’m just a horrible person.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
41	21	55.86	56.1	Wh.	Joey	wh	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		low	low_speaker_confidence
41	22	56.1	56.5	Why?	Joey	Wh-why?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
41	23	57.06	58.42	Because I'm married.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
41	24	58.82	59.38	That's right.	Rachel	that's right i am	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
41	25	59.38	60.5	I'm a married woman.	Rachel	That's right, I am a married woman	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	26	60.74	63.38	And I came to a TV star's apartment to have an affair.	Rachel	Because I’m married. That’s right, I am a married woman! And I came to a TV star’s apartment to have an affair! Uck!	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	27	63.7	64.26	Ugh.				present	char_tracker_stage05	joey|rachel	unknown			low	missing_speaker
41	28	65.22	66.42	That's ridiculous.	Joey	that's ridiculous	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
41	29	67.3	68.58	I'm not a star.	Joey	that's ridiculous i'm not a star	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
41	30	70.42	72.98	Just a regular famous actor.	Joey	"That’s ridiculous! I’m not a ""Star,"" just a regular famous actor."	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
41	31	74.74	77.94	Yeah, and I'm a horrible, horrible person.	Rachel	Yeah and I’m a horrible, horrible person.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
41	32	78.1	79.94	Rachel, will you stop saying that?				present	char_tracker_stage05	joey	unknown			low	missing_speaker
41	33	81.16	81.36	Hey.				present	char_tracker_stage05	joey|rachel	unknown			low	missing_speaker
41	34	81.36	81.68	Hey.				present	char_tracker_stage05	joey|rachel	unknown			low	missing_speaker
41	35	81.68	82.04	Look.				present	char_tracker_stage05	joey|rachel	unknown			low	missing_speaker
41	36	82.52	88.56	Remember on the show when Capri was dying and she gave me the ring from the cave?	Joey	Rachel, would you stop saying that?! Hey-hey look, remember on the show when-when Caprice was dying and she gave me…	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	37	88.56	89.0	Yeah.	Rachel	The ring from the cave, yeah.	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	38	89.48	89.96	Wow.	Joey	Wow	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	39	91.16	91.96	Okay, well.	Joey	Wow! Uh okay, well uh… (He gets up, opens a drawer, and pulls out the ring.)	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
41	40	97.079	98.04	Oh, my God.	Rachel	oh my god	Rachel	present	char_tracker_stage05	rachel	present	0.5000		low	low_speaker_confidence
41	41	98.04	99.8	They let you keep that stuff?	Rachel	(seeing the ring and gasping) Oh my God, they let you keep that stuff?!	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0000		high	
41	42	100.04	100.44	Sure.	Joey	Sure	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
41	43	100.92	103.24	As long as they don't find out, you can keep whatever you want.	Joey	Sure! As long as they don’t find out you can keep whatever you want! And I want you to have it.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
41	44	104.84	106.2	And I want you to have it.	Joey	And I want you to have it	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
41	45	106.77	107.01	No.	Rachel	No! No-no-no…	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	46	107.09	107.57	Yes.	Joey	Yes	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	47	107.65	108.13	Yes.	Joey	Yes	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
41	48	108.29	113.57	And every time you look at it I want you to remember that you are a good person.	Joey	Yes! Yes!! And every time you look at it, I want you to remember that you are a good person. Okay, you’ve had the chance to cheat, and with me, but you didn’t. And that’s what this ring stands for.	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
41	49	114.05	114.53	Okay?	Joey	Okay, you've had the chance to cheat, and with me, but you didn't	Joey	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
41	50	114.53	116.13	Now, you had the chance to cheat.	Joey	you've had the chance to cheat and with me but you didn't	Joey	present	char_tracker_stage05	rachel	partial	0.3333		low	partial_visual_presence
41	51	116.53	121.21	And with me, but you didn't.	Joey	you've and with me but you didn't	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
41	52	121.21	123.81	And that's what this ring stands for.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
41	53	125.17	128.45	But I thought that ring stood for Capri's undying love for her brother.	Rachel	But I thought that ring stood for Caprice’s undying love for her brother.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
41	54	128.45	129.65	Look, you want the ring or not?	Joey	Look, do you want the ring or not?!	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		high	
41	55	129.65	130.21	Yeah.	Rachel	Yeah!	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0000		high	
42	56	136.69	137.73	Hey, let me.	Joey	Hey!	Joey	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
42	57	138.91	139.31	All right.	Joey	All right!	Joey	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
42	58	139.47	140.83	Thought I'd try to take a walk.	Phoebe	I thought I’d try to take a walk. Would you pour me some water? I’ll be back soon.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
42	59	141.07	142.27	Will you pour me some water?	Phoebe	Would you pour me some water	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
42	60	142.35	143.23	I'll be back soon.	Phoebe	I'll be back soon	Phoebe	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
42	61	143.23	143.91	Whoa, whoa, whoa.	Joey	Whoa-whoa-whoa	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
42	62	143.91	146.11	You're not gonna use the payphone to call work, are you?	Joey	Whoa-whoa-whoa! You’re not gonna use the pay phone to call work, are ya?	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
42	63	146.35	148.27	No, I've learned my lesson.	Phoebe	No. I’ve learned my lesson.	Phoebe	present	char_tracker_stage05	joey|phoebe|ross	present	1.0000		high	
42	64	152.67	153.31	Let's go.				absent	char_tracker_stage05		unknown			low	missing_speaker
42	65	153.47	154.51	Come on, move it.				absent	char_tracker_stage05		unknown			low	missing_speaker
42	66	155.55	156.19	Come on.				absent	char_tracker_stage05		unknown			low	missing_speaker
43	67	156.99	158.27	Shoes, briefcase.	Phoebe	Let’s go! Come on! Move it! (Grabs her coat.) Come on! (To an old man who’s holding her shoes and briefcase.) Shoes! Briefcase! (Takes them both.) Thanks Lou, good luck with the gall bladder. (She leaves.)	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
43	68	158.27	158.79	Thanks, Lou.	Phoebe	Thanks Lou, good luck with the gall bladder	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
43	69	158.79	159.95	Good luck with the gallbladder.	Phoebe	good luck with the gall bladder	Phoebe	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
43	70	167.32	168.04	Hey, Joe.	Ross	hey joe	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		low	low_speaker_confidence
44	71	168.04	168.36	Did.	Ross	Hey Joe did	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
44	72	169.24	170.84	Did you ever have a threesome?	Ross	Hey Joe did… Did you ever have a threesome?	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
44	73	174.76	178.6	Look, Ross, I think Carol's great and I'm sure you're a very attractive man, but.	Joey	(not quite sure of how to answer that) Well uh, look Ross I uh, I think Carol’s great and I’m sure you’re a very attractive man, but I….	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
44	74	180.68	181.04	No.	Ross	No	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
44	75	181.04	187.88	The reason I'm asking is that I sort of had one last night.	Ross	No! The reason I’m asking is that… I sorta had one last night.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
44	76	188.44	188.84	You?	Joey	You?	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
44	77	188.84	189.4	Yes.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
44	78	190.36	190.92	Wow.	Joey	Wow!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
44	79	191.08	191.64	Yeah.	Ross	Yeah!	Ross	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
44	80	191.64	192.2	All right.	Joey	All right	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
44	81	192.2	194.12	So was it amazing?	Joey	All right! So, was it amazing?	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
44	82	194.12	194.56	It was.	Ross	it was	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		low	low_speaker_confidence
44	83	194.56	196.66	It was okay.	Ross	It was, it was okay.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
44	84	198.74	199.66	Just okay?	Joey	just okay	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		low	low_speaker_confidence
44	85	199.66	200.5	Did you do it right?	Joey	Just okay—Did you do it right?!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
44	86	202.66	203.22	It's just.	Ross	look it's just did	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
44	87	203.3	209.86	Did you ever go to a party and think, would anyone really miss me if I weren't here?	Ross	"Look, it’s just did, did you ever go to a party and think, ""Would really anyone miss me if I weren’t here?"""	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
44	88	212.1	212.66	Come on.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
44	89	214.1	218.02	But still, Ross, your worst day with two women?	Joey	huh but still ross you're worst day with two women y'know what i mean	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
44	90	218.42	220.02	Pretty much better than any other day.	Joey	Huh. But still Ross, you’re worst day with two women, pretty much better than any other day! Y’know what I mean?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
44	91	220.58	232.12	Oh, no, actually, it's just my part seemed to be over pretty quickly.				present	char_tracker_stage05	joey|ross	unknown			low	missing_speaker
44	92	232.12	232.64	And then.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
45	93	232.72	234.8	And then there was a lot of waiting around.	Ross	It’s just, my part seemed to be over pretty quickly and then, and then there was a lot of waiting around.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
45	94	237.44	239.36	But you got to be with both of them, right?	Joey	But you got to be with both of them, right?	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
45	95	240.88	241.24	Not.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
45	96	241.24	241.84	Not really.	Ross	Not-not really. Th-th-there was just Carol.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
45	97	244.48	245.92	It was just Carol.	Ross	Th-th-there was just Carol	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
45	98	246.08	246.88	Not the other one?	Joey	Not the other one?	Joey	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
45	99	246.88	248.16	No, she kept kicking me away.	Ross	No, she kept kicking me away!	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
45	100	250.16	250.88	You don't want that.	Joey	Yeah, you don’t want that.	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		high	
45	101	250.88	251.28	No.	Ross	No!	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
45	102	253.12	255.39	Well, hey, at Least you got to see a lot of stuff.	Joey	Well hey, at least you got to see a lot of stuff, right?	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
45	103	255.39	257.83	Oh, I saw a lot of stuff.	Ross	Oh I a lot of stuff!	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
45	104	260.47	261.47	You get a little bored?	Joey	You got a little bored?	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		high	
45	105	261.47	261.91	A little.	Ross	a little yeah i	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		low	low_speaker_confidence
45	106	264.39	265.27	Made a snack.	Ross	A little. Yeah. I made a snack.	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
45	107	267.27	268.07	What'd you have?	Joey	Yeah? What did ya have?	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		low	low_speaker_confidence
45	108	268.31	269.35	Just a sandwich.	Ross	Just a sandwich	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
45	109	271.03	273.67	Turkey, little mustard.	Ross	Just a sandwich. Turkey, a little mustard…	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
45	110	273.75	274.43	Sounds good.	Joey	Sounds good.	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		high	
45	111	274.43	275.35	It really was.	Ross	It really was!	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
46	112	279.99	285.02	Hey, hey, Let me tell you about this chick I scored with last night.	Chandler	Let me tell you about this chick I scored with last night	Chandler	present	char_tracker_stage05	chandler	present	0.5714		medium	
46	113	286.7	287.82	Oh, no, wait a minute.	Chandler	Let me tell you about this chick I scored with last night! Oh no wait a minute that was you!	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
46	114	287.9	288.7	That was you.				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
46	115	290.38	291.5	Hey, check me out.	Monica	Hey, check me out, I’m a slut!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
46	116	291.58	292.46	I'm a slut.	Monica	i'm a slut	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
46	117	296.22	297.98	So you want to do something tonight?	Chandler	So you uh, want to do something tonight?	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
46	118	298.06	298.86	Oh, I can't.	Monica	oh i can't	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		low	low_speaker_confidence
46	119	298.86	300.22	Dr. Rogers coming over again.	Monica	Oh I can’t. Dr. Roger is coming over again.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
46	120	302.22	304.9	Oh, oh, right, right.	Chandler	Right	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
46	121	304.9	308.13	Because you're still seeing him and he's a good guy.	Chandler	Oh. Oh right! Right! Because you’re still seeing him and uh, he’s a good guy. I mean, I remember a time when… (He fakes falling asleep.)	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
46	122	308.13	309.21	I mean, I remember a time.	Chandler	I mean, I remember a time when	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
46	123	312.17	313.05	Are you okay?	Monica	Are you okay?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
46	124	313.13	314.33	Yeah, totally.	Chandler	Yeah! Totally! Totally, and you?	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
46	125	315.29	315.77	Totally.	Chandler	Totally, and you	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
46	126	315.77	316.25	Are you?				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
46	127	316.49	316.89	Great.	Monica	Great	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
46	128	317.29	318.25	It's so amazing.	Monica	It's so amazing	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
46	129	318.25	321.69	I mean, last time Dr. Roger came over, I was so nervous.	Monica	I mean, last time Dr	Monica	partial	char_tracker_stage05		partial	0.2500		medium	partial_visual_presence
46	130	321.77	325.29	But then after being with you, I'm all like, can the doctor see me now?	Monica	"Great! It’s so amazing! I mean, last time Dr. Roger came over, I was so nervous, but then after being with you I’m all like, ""Can the doctor see me now?"""	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
46	131	326.57	327.61	I bet he can.	Chandler	I bet he can.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
46	132	328.09	330.81	You know, I don't have an appointment, but I sure could use a physical.	Monica	Y’know, I don’t have an appointment, but I sure could use a physical. (He laughs halfheartedly) Are you sure you’re okay?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
46	133	336.38	337.46	Are you sure you're okay?	Monica	Are you sure you're okay	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
46	134	337.46	338.3	Oh, yeah, yeah.	Chandler	Oh yeah! Yeah! Don’t worry about me, I’ll be fine! (Does a kara-tay move.)	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
46	135	338.3	338.94	Don't worry about me.	Chandler	don't worry about me i'll be fine	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
46	136	338.94	339.58	I'll be fine.	Chandler	i'll be fine	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
47	137	349.1	355.18	Oh, my God, Barry, you said you were gonna be away all weekend.	Barry	You-you-you said you were gonna be away all weekend!	Barry	present	char_tracker_stage05	rachel	unobserved			high	
47	138	356.94	357.74	That's right.	Rachel	oh that's right i	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
47	139	358.06	358.94	I'm sorry.	Rachel	oh that's right i'm sorry i	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
47	140	359.02	359.9	I am early.	Rachel	oh that's right i'm sorry i i am early	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
47	141	360.39	361.27	Finish, please.	Rachel	Oh that’s right! I’m sorry! I-I am early! Finish! Please!!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
48	142	367.91	368.71	Surprise.	Phoebe	Surprise	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
48	143	369.19	370.15	Look who's back.	Phoebe	Surprise! Look who’s back!	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
48	144	371.75	372.87	Hey, Phoebs.	Arthur	Hey Pheebs!	Arthur	absent	char_tracker_stage05		unobserved			medium	
48	145	373.59	374.23	Call security.	Arthur	Call security	Arthur	absent	char_tracker_stage05		unobserved			medium	
48	146	375.27	377.83	Phoebs, didn't you get fired?	Arthur	(To another coworker) Call security. (To Phoebe) Pheebs, didn’t you get fired?	Arthur	absent	char_tracker_stage05		unobserved			medium	
48	147	378.39	379.51	I don't think so.	Phoebe	Uh, I don’t think so!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
48	148	379.83	380.47	Phoebe.	Jack	Phoebe?	Jack	present	char_tracker_stage05	phoebe	unobserved			high	
48	149	381.03	381.59	Jack.	Phoebe	Jack!! Hey!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	150	381.83	382.31	Hey.	Phoebe	Hey	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	151	383.83	384.87	What are you doing here?	Jack	What are you doing here?	Jack	present	char_tracker_stage05	phoebe	unobserved			high	
48	152	385.03	385.63	All better.	Phoebe	All better	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	153	385.63	386.39	Back to work.	Phoebe	Back to work	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	154	386.64	388.96	Except this clown from research told me I was fired.	Phoebe	All better! Back to work! Except this clown from research told me I was fired. He should do his research, huh?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	155	388.96	390.4	He should do his research, huh?	Phoebe	He should do his research, huh	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	156	392.16	393.28	Well, you were fired.	Jack	Well, you were fired.	Jack	absent	char_tracker_stage05		unobserved			high	
48	157	395.28	395.84	Nuh.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
48	158	397.36	399.2	I told that guy who answered your phone.	Jack	I told that guy who answered your phone.	Jack	partial	char_tracker_stage05		unobserved			high	
48	159	399.52	400.6	Oh, okay.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
48	160	400.6	402.88	I didn't get that message, so this doesn't count.	Phoebe	Oh, okay I didn’t get that message. So this doesn’t count—Anyway, I’ll be in my office.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
48	161	402.88	404.0	Anyway, I'll be in my office.	Phoebe	So this doesn't count—Anyway, I'll be in my office	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	162	405.04	407.2	Phoebe, you don't have an office.	Jack	Uh, Phoebe you-you don’t have an office.	Jack	present	char_tracker_stage05	phoebe	unobserved			high	
48	163	408.08	408.8	That's all right.	Phoebe	that's all right	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
48	164	408.8	410.08	I'll work right here.	Phoebe	that's all right i'll work here	Phoebe	present	char_tracker_stage05	phoebe	present	0.6667		low	low_speaker_confidence
48	165	410.08	410.8	This is good.	Phoebe	that's all right i'll work here this is good	Phoebe	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
48	166	411.04	412.16	Next to this plant.	Phoebe	That’s all right, I’ll work here. This is good, next to this plant. (She picks a place in the lobby next to a plant.)	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
48	167	415.04	415.76	You're in my office.	Phoebe	You're in my office	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	168	417.76	420.48	Look, I have made a lot of cash for this company, okay?	Phoebe	You’re in my office! Look, I have made a lot of cash for this company! Okay? I am talking big bucks! Pesos! Yen! Rubles! You make one little mistake…	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	169	420.48	421.84	I am talking big bucks.	Phoebe	you're in my office i am talking big bucks pesos yen rubles you make one little mistake	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
48	170	422.4	424.24	Pesos, yen, rubles.	Phoebe	you're in my office pesos yen rubles you make one little mistake	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
48	171	424.32	426.0	You make one little mistake.	Phoebe	you're in my office you make one little mistake	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
48	172	426.0	427.92	You lost $13 million.	Jack	You lost 13 million dollars.	Jack	absent	char_tracker_stage05		unobserved			high	
48	173	428.0	429.76	Oh, so now this is all about money?				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
48	174	431.04	433.04	You know, it's bad enough then.	Phoebe	y'know it's bad enough that	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
48	175	433.04	433.52	Ow.	Phoebe	Y'know it's bad enough that—Ow	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	176	433.92	435.84	Oh, you have got to be kidding.	Phoebe	Oh, so this is all about money! Y’know it’s bad enough that—Ow! Oh, you have got to be kidding!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	177	436.64	437.52	Are you all right?	Jack	Are you all right?	Jack	present	char_tracker_stage05	phoebe	unobserved			high	
48	178	437.6	439.36	I'm having another heart attack.	Phoebe	I’m having another heart attack!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
48	179	439.83	440.07	What?	Jack	What?!	Jack	present	char_tracker_stage05	phoebe	unobserved			high	
48	180	440.15	441.99	I'm having another heart attack.	Phoebe	I’m having another heart attack!! Call 9-1-1!!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
48	181	442.63	443.67	Call 911.	Phoebe	Call 9-1-1	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
48	182	445.59	446.23	Dumbass.	Phoebe	(to Arthur, he’s the guy calling 9-1-1) Dumbass!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
48	183	449.35	450.27	Hey, Phoebe.	Woman	Hey Pheebs	Woman	absent	char_tracker_stage05		unobserved			medium	
48	184	450.27	450.95	How's it going?	Woman	Hey Pheebs! How’s it going?!	Woman	absent	char_tracker_stage05		unobserved			high	
48	185	451.43	453.59	They fired me and I'm having a heart attack.	Phoebe	Well, they fired me and I’m having heart attack.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
48	186	453.99	454.87	Well, welcome back.	Woman	Wow! Well, welcome back!	Woman	present	char_tracker_stage05	phoebe	unobserved			high	
48	187	454.87	455.35	Yeah.	Phoebe	Yeah.	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
49	188	460.07	460.79	Hey, Ross.	Rachel	Hi Ross!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
